"","Author","species","life_stage"
"9429","Montgomery","cladocera","embryo"
"9430","Montgomery","cladocera","embryo"
"9431","Montgomery","cladocera","embryo"
"9432","Montgomery","cladocera","embryo"
"9433","Montgomery","cladocera","embryo"
"9434","Montgomery","cladocera","embryo"
"9435","Montgomery","cladocera","embryo"
"9436","Montgomery","cladocera","embryo"
"9437","Montgomery","cladocera","embryo"
"9438","Montgomery","cladocera","embryo"
"9439","Montgomery","cladocera","embryo"
"9440","Montgomery","cladocera","embryo"
"9441","Montgomery","cladocera","embryo"
"9442","Montgomery","cladocera","embryo"
"9443","Montgomery","cladocera","embryo"
"9444","Montgomery","cladocera","embryo"
"9445","Montgomery","cladocera","embryo"
"9446","Montgomery","cladocera","embryo"
"9447","Montgomery","cladocera","embryo"
"9448","Montgomery","cladocera","embryo"
"9449","Montgomery","cladocera","embryo"
"9450","Montgomery","cladocera","embryo"
"9451","Montgomery","cladocera","embryo"
"9452","Montgomery","cladocera","embryo"
"9453","Montgomery","cladocera","embryo"
"9454","Montgomery","cladocera","embryo"
"9455","Montgomery","cladocera","embryo"
"9456","Montgomery","cladocera","embryo"
"9457","Montgomery","cladocera","embryo"
"9458","Montgomery","cladocera","embryo"
"9459","Montgomery","cladocera","embryo"
"9460","Montgomery","cladocera","embryo"
"9461","Montgomery","cladocera","embryo"
"9462","Montgomery","cladocera","embryo"
"9463","Montgomery","cladocera","embryo"
"9464","Montgomery","cladocera","embryo"
"9465","Montgomery","cladocera","embryo"
"9466","Montgomery","cladocera","embryo"
"9467","Montgomery","cladocera","embryo"
"9468","Montgomery","cladocera","embryo"
"9469","Montgomery","cladocera","embryo"
"9470","Montgomery","cladocera","embryo"
"9471","Montgomery","cladocera","embryo"
"9472","Montgomery","cladocera","embryo"
"9473","Montgomery","cladocera","embryo"
"9474","Montgomery","cladocera","embryo"
"9475","Montgomery","cladocera","embryo"
"9476","Montgomery","cladocera","embryo"
"9477","Montgomery","cladocera","embryo"
"9478","Montgomery","cladocera","embryo"
"9479","Montgomery","cladocera","embryo"
"9480","Montgomery","cladocera","embryo"
"9481","Montgomery","cladocera","embryo"
"9482","Montgomery","cladocera","embryo"
"9483","Montgomery","cladocera","embryo"
"9484","Montgomery","cladocera","embryo"
"9485","Montgomery","cladocera","embryo"
"9486","Montgomery","cladocera","embryo"
"9487","Montgomery","cladocera","embryo"
"9488","Montgomery","cladocera","embryo"
"9489","Montgomery","cladocera","embryo"
"9490","Montgomery","cladocera","embryo"
"9491","Montgomery","cladocera","embryo"
"9492","Montgomery","cladocera","embryo"
"9493","Montgomery","cladocera","embryo"
"9494","Montgomery","cladocera","embryo"
"9495","Montgomery","cladocera","embryo"
"9496","Montgomery","cladocera","embryo"
"9497","Montgomery","cladocera","embryo"
"9498","Montgomery","cladocera","embryo"
"9499","Montgomery","cladocera","embryo"
"9500","Montgomery","cladocera","embryo"
"9501","Montgomery","cladocera","embryo"
"9502","Montgomery","cladocera","embryo"
"9503","Montgomery","cladocera","embryo"
"9504","Montgomery","cladocera","embryo"
"9505","Montgomery","cladocera","embryo"
"9506","Montgomery","cladocera","embryo"
"9507","Montgomery","cladocera","embryo"
"9508","Montgomery","cladocera","embryo"
"9509","Montgomery","cladocera","embryo"
"9510","Montgomery","cladocera","embryo"
"9511","Montgomery","cladocera","embryo"
"9512","Montgomery","cladocera","embryo"
"9513","Montgomery","cladocera","embryo"
"9514","Montgomery","cladocera","embryo"
"9515","Montgomery","cladocera","embryo"
"9516","Montgomery","cladocera","embryo"
"9517","Montgomery","cladocera","embryo"
"9518","Montgomery","cladocera","embryo"
"9519","Montgomery","cladocera","embryo"
"9520","Montgomery","cladocera","embryo"
"9521","Montgomery","cladocera","embryo"
"9522","Montgomery","cladocera","embryo"
"9523","Montgomery","cladocera","embryo"
"9524","Montgomery","cladocera","embryo"
"9525","Montgomery","cladocera","embryo"
"9526","Montgomery","cladocera","embryo"
"9527","Montgomery","cladocera","embryo"
"9528","Montgomery","cladocera","embryo"
"9529","Montgomery","cladocera","embryo"
"9530","Montgomery","cladocera","embryo"
"9531","Montgomery","cladocera","embryo"
"9532","Montgomery","cladocera","embryo"
"9533","Montgomery","cladocera","embryo"
"9534","Montgomery","cladocera","embryo"
"9535","Montgomery","cladocera","embryo"
"9536","Montgomery","cladocera","embryo"
"9537","Montgomery","cladocera","embryo"
"9538","Montgomery","cladocera","embryo"
"9539","Montgomery","cladocera","embryo"
"9540","Montgomery","cladocera","embryo"
"9541","Montgomery","cladocera","embryo"
"9542","Montgomery","cladocera","embryo"
"9543","Montgomery","cladocera","embryo"
"9544","Montgomery","cladocera","embryo"
"9545","Montgomery","cladocera","embryo"
"9546","Montgomery","cladocera","embryo"
"9547","Montgomery","cladocera","embryo"
"9548","Montgomery","cladocera","embryo"
"9549","Montgomery","cladocera","embryo"
"9550","Montgomery","cladocera","embryo"
"9551","Montgomery","cladocera","embryo"
"9552","Montgomery","cladocera","embryo"
"9553","Montgomery","cladocera","embryo"
"9554","Montgomery","cladocera","embryo"
"9555","Montgomery","cladocera","embryo"
"9556","Montgomery","cladocera","embryo"
"9557","Montgomery","cladocera","embryo"
"9558","Montgomery","cladocera","embryo"
"9559","Montgomery","cladocera","embryo"
"9560","Montgomery","cladocera","embryo"
"9561","Montgomery","cladocera","embryo"
"9562","Montgomery","cladocera","embryo"
"9563","Montgomery","cladocera","embryo"
"9564","Montgomery","cladocera","embryo"
"9565","Montgomery","cladocera","embryo"
"9566","Montgomery","cladocera","embryo"
"9567","Montgomery","cladocera","embryo"
"9568","Montgomery","cladocera","embryo"
"9569","Montgomery","cladocera","embryo"
"9570","Montgomery","cladocera","embryo"
"9571","Montgomery","cladocera","embryo"
"9572","Montgomery","cladocera","embryo"
"9573","Montgomery","cladocera","embryo"
"9574","Montgomery","cladocera","embryo"
"9575","Montgomery","cladocera","embryo"
"9576","Montgomery","cladocera","embryo"
"9577","Montgomery","cladocera","embryo"
"9578","Montgomery","cladocera","embryo"
"9579","Montgomery","cladocera","embryo"
"9580","Montgomery","cladocera","embryo"
"9581","Montgomery","cladocera","embryo"
"9582","Montgomery","cladocera","embryo"
"9583","Montgomery","cladocera","embryo"
"9584","Montgomery","cladocera","embryo"
"9585","Montgomery","cladocera","embryo"
"9586","Montgomery","cladocera","embryo"
"9587","Montgomery","cladocera","embryo"
"9588","Montgomery","cladocera","embryo"
"9589","Montgomery","cladocera","embryo"
"9590","Montgomery","cladocera","embryo"
"9591","Montgomery","cladocera","embryo"
"9592","Montgomery","cladocera","embryo"
"9593","Montgomery","cladocera","embryo"
"9594","Montgomery","cladocera","embryo"
"9595","Montgomery","cladocera","embryo"
"9596","Montgomery","cladocera","embryo"
"9597","Montgomery","cladocera","embryo"
"9598","Montgomery","cladocera","embryo"
"9599","Montgomery","cladocera","embryo"
"9600","Montgomery","cladocera","embryo"
"9601","Montgomery","cladocera","embryo"
"9602","Montgomery","cladocera","embryo"
"9603","Montgomery","cladocera","embryo"
"9604","Montgomery","cladocera","embryo"
"9605","Montgomery","cladocera","embryo"
"9606","Montgomery","cladocera","embryo"
"9607","Montgomery","cladocera","embryo"
"9608","Montgomery","cladocera","embryo"
"9609","Montgomery","cladocera","embryo"
"9610","Montgomery","cladocera","embryo"
"9611","Montgomery","cladocera","embryo"
"9612","Montgomery","cladocera","embryo"
"9613","Montgomery","cladocera","embryo"
"9614","Montgomery","cladocera","embryo"
"9615","Montgomery","cladocera","embryo"
"9616","Montgomery","cladocera","embryo"
"9617","Montgomery","cladocera","embryo"
"9618","Montgomery","cladocera","embryo"
"9619","Montgomery","cladocera","embryo"
"9620","Montgomery","cladocera","embryo"
"9621","Montgomery","cladocera","embryo"
"9622","Montgomery","cladocera","embryo"
"9623","Montgomery","cladocera","embryo"
"9624","Montgomery","cladocera","embryo"
"9625","Montgomery","cladocera","embryo"
"9626","Montgomery","cladocera","embryo"
"9627","Montgomery","cladocera","embryo"
"9628","Montgomery","cladocera","embryo"
"9629","Montgomery","cladocera","embryo"
"9630","Montgomery","cladocera","embryo"
"9631","Montgomery","cladocera","embryo"
"9632","Montgomery","cladocera","embryo"
"9633","Montgomery","cladocera","embryo"
"9634","Montgomery","cladocera","embryo"
"9635","Montgomery","cladocera","embryo"
"9636","Montgomery","cladocera","embryo"
"9637","Montgomery","cladocera","embryo"
"9638","Montgomery","cladocera","embryo"
"9639","Montgomery","cladocera","embryo"
"9640","Montgomery","cladocera","embryo"
"9641","Montgomery","cladocera","embryo"
"9642","Montgomery","cladocera","embryo"
"9643","Montgomery","cladocera","embryo"
"9644","Montgomery","cladocera","embryo"
"9645","Montgomery","cladocera","embryo"
"9646","Montgomery","cladocera","embryo"
"9647","Montgomery","cladocera","embryo"
"9648","Montgomery","cladocera","embryo"
"9649","Montgomery","cladocera","embryo"
"9650","Montgomery","eucypris",NA
"9651","Montgomery","eucypris",NA
"9652","Montgomery","eucypris",NA
"9653","Montgomery","eucypris",NA
"9654","Montgomery","eucypris",NA
"9655","Montgomery","eucypris",NA
"9656","Montgomery","eucypris",NA
"9657","Montgomery","eucypris",NA
"9658","Montgomery","eucypris",NA
"9659","Montgomery","eucypris",NA
"9660","Montgomery","eucypris",NA
"9661","Montgomery","eucypris",NA
"9662","Montgomery","eucypris",NA
"9663","Montgomery","eucypris",NA
"9664","Montgomery","eucypris",NA
"9665","Montgomery","eucypris",NA
"9666","Montgomery","eucypris",NA
"9667","Montgomery","eucypris",NA
"9668","Montgomery","eucypris",NA
"9669","Montgomery","eucypris",NA
"9670","Montgomery","eucypris",NA
"9671","Montgomery","eucypris",NA
"9672","Montgomery","eucypris",NA
"9673","Montgomery","eucypris",NA
"9674","Montgomery","eucypris",NA
"9675","Montgomery","eucypris",NA
"9676","Montgomery","eucypris",NA
"9677","Montgomery","eucypris",NA
"9678","Montgomery","eucypris",NA
"9679","Montgomery","eucypris",NA
"9680","Montgomery","eucypris",NA
"9681","Montgomery","eucypris",NA
"9682","Montgomery","eucypris",NA
"9683","Montgomery","eucypris",NA
"9684","Montgomery","eucypris",NA
"9685","Montgomery","eucypris",NA
"9686","Montgomery","eucypris",NA
"9687","Montgomery","eucypris",NA
"9688","Montgomery","eucypris",NA
"9689","Montgomery","eucypris",NA
"9690","Montgomery","eucypris",NA
"9691","Montgomery","eucypris",NA
"9692","Montgomery","eucypris",NA
"9693","Montgomery","eucypris",NA
"9694","Montgomery","eucypris",NA
"9695","Montgomery","eucypris",NA
"9696","Montgomery","eucypris",NA
"9697","Montgomery","eucypris",NA
"9698","Montgomery","eucypris",NA
"9699","Montgomery","eucypris",NA
"9700","Montgomery","eucypris",NA
"9701","Montgomery","eucypris",NA
"9702","Montgomery","eucypris",NA
"9703","Montgomery","eucypris",NA
"9704","Montgomery","eucypris",NA
"9705","Montgomery","eucypris",NA
"9706","Montgomery","eucypris",NA
"9707","Montgomery","eucypris",NA
"9708","Montgomery","eucypris",NA
"9709","Montgomery","eucypris",NA
"9710","Montgomery","eucypris",NA
"9711","Montgomery","eucypris",NA
"9712","Montgomery","eucypris",NA
"9713","Montgomery","eucypris",NA
"9714","Montgomery","eucypris",NA
"9715","Montgomery","eucypris",NA
"9716","Montgomery","eucypris",NA
"9717","Montgomery","eucypris",NA
"9718","Montgomery","eucypris",NA
"9719","Montgomery","eucypris",NA
"9720","Montgomery","eucypris",NA
"9721","Montgomery","eucypris",NA
"9722","Montgomery","eucypris",NA
"9723","Montgomery","eucypris",NA
"9724","Montgomery","eucypris",NA
"9725","Montgomery","eucypris",NA
"9726","Montgomery","eucypris",NA
"9727","Montgomery","eucypris",NA
"9728","Montgomery","eucypris",NA
"9729","Montgomery","eucypris",NA
"9730","Montgomery","eucypris",NA
"9731","Montgomery","eucypris",NA
"9732","Montgomery","eucypris",NA
"9733","Montgomery","eucypris",NA
"9734","Montgomery","eucypris",NA
"9735","Montgomery","eucypris",NA
"9736","Montgomery","eucypris",NA
"9737","Montgomery","eucypris",NA
"9738","Montgomery","eucypris",NA
"9739","Montgomery","eucypris",NA
"9740","Montgomery","eucypris",NA
"9741","Montgomery","eucypris",NA
"9742","Montgomery","eucypris",NA
"9743","Montgomery","eucypris",NA
"9744","Montgomery","eucypris",NA
"9745","Montgomery","eucypris",NA
"9746","Montgomery","eucypris",NA
"9747","Montgomery","eucypris",NA
"9748","Montgomery","eucypris",NA
"9749","Montgomery","eucypris",NA
"9750","Montgomery","eucypris",NA
"9751","Montgomery","eucypris",NA
"9752","Montgomery","eucypris",NA
"9753","Montgomery","eucypris",NA
"9754","Montgomery","eucypris",NA
"9755","Montgomery","eucypris",NA
"9756","Montgomery","eucypris",NA
"9757","Montgomery","eucypris",NA
"9758","Montgomery","eucypris",NA
"9759","Montgomery","eucypris",NA
"9760","Montgomery","eucypris",NA
"9761","Montgomery","eucypris",NA
"9762","Montgomery","eucypris",NA
"9763","Montgomery","eucypris",NA
"9764","Montgomery","eucypris",NA
"9765","Montgomery","eucypris",NA
"9766","Montgomery","eucypris",NA
"9767","Montgomery","eucypris",NA
"9768","Montgomery","eucypris",NA
"9769","Montgomery","eucypris",NA
"9770","Montgomery","eucypris",NA
"9771","Montgomery","eucypris",NA
"9772","Montgomery","eucypris",NA
"9773","Montgomery","eucypris",NA
"9774","Montgomery","eucypris",NA
"9775","Montgomery","eucypris",NA
"9776","Montgomery","eucypris",NA
"9777","Montgomery","eucypris",NA
"9778","Montgomery","eucypris",NA
"9779","Montgomery","eucypris",NA
"9780","Montgomery","eucypris",NA
"9781","Montgomery","eucypris",NA
"9782","Montgomery","eucypris",NA
"9783","Montgomery","eucypris",NA
"9784","Montgomery","eucypris",NA
"9785","Montgomery","eucypris",NA
"9786","Montgomery","eucypris",NA
"9787","Montgomery","eucypris",NA
"9788","Montgomery","eucypris",NA
"9789","Montgomery","eucypris",NA
"9790","Montgomery","eucypris",NA
"9791","Montgomery","eucypris",NA
"9792","Montgomery","eucypris",NA
"9793","Montgomery","eucypris",NA
"9794","Montgomery","eucypris",NA
"9795","Montgomery","eucypris",NA
"9796","Montgomery","eucypris",NA
"9797","Montgomery","eucypris",NA
"9798","Montgomery","eucypris",NA
"9799","Montgomery","eucypris",NA
"9800","Montgomery","eucypris",NA
"9801","Montgomery","eucypris",NA
"9802","Montgomery","eucypris",NA
"9803","Montgomery","eucypris",NA
"9804","Montgomery","eucypris",NA
"9805","Montgomery","eucypris",NA
"9806","Montgomery","eucypris",NA
"9807","Montgomery","eucypris",NA
"9808","Montgomery","eucypris",NA
"9809","Montgomery","eucypris",NA
"9810","Montgomery","eucypris",NA
"9811","Montgomery","eucypris",NA
"9812","Montgomery","eucypris",NA
"9813","Montgomery","eucypris",NA
"9814","Montgomery","eucypris",NA
"9815","Montgomery","eucypris",NA
"9816","Montgomery","eucypris",NA
"9817","Montgomery","eucypris",NA
"9818","Montgomery","eucypris",NA
"9819","Montgomery","eucypris",NA
"9820","Montgomery","eucypris",NA
"9821","Montgomery","eucypris",NA
"9822","Montgomery","eucypris",NA
"9823","Montgomery","eucypris",NA
"9824","Montgomery","eucypris",NA
"9825","Montgomery","eucypris",NA
"9826","Montgomery","eucypris",NA
"9827","Montgomery","eucypris",NA
"9828","Montgomery","eucypris",NA
"9829","Montgomery","eucypris",NA
"9830","Montgomery","eucypris",NA
"9831","Montgomery","eucypris",NA
"9832","Montgomery","eucypris",NA
"9833","Montgomery","eucypris",NA
"9834","Montgomery","eucypris",NA
"9835","Montgomery","eucypris",NA
"9836","Montgomery","eucypris",NA
"9837","Montgomery","eucypris",NA
"9838","Montgomery","eucypris",NA
"9839","Montgomery","eucypris",NA
"9840","Montgomery","eucypris",NA
"9841","Montgomery","eucypris",NA
"9842","Montgomery","eucypris",NA
"9843","Montgomery","eucypris",NA
"9844","Montgomery","eucypris",NA
"9845","Montgomery","eucypris",NA
"9846","Montgomery","eucypris",NA
"9847","Montgomery","eucypris",NA
"9848","Montgomery","eucypris",NA
"9849","Montgomery","eucypris",NA
"9850","Montgomery","eucypris",NA
"9851","Montgomery","eucypris",NA
"9852","Montgomery","eucypris",NA
"9853","Montgomery","eucypris",NA
"9854","Montgomery","eucypris",NA
"9855","Montgomery","eucypris",NA
"9856","Montgomery","eucypris",NA
"9857","Montgomery","eucypris",NA
"9858","Montgomery","eucypris",NA
"9859","Montgomery","eucypris",NA
"9860","Montgomery","eucypris",NA
"9861","Montgomery","eucypris",NA
"9862","Montgomery","eucypris",NA
"9863","Montgomery","eucypris",NA
"9864","Montgomery","eucypris",NA
"9865","Montgomery","eucypris",NA
"9866","Montgomery","eucypris",NA
"9867","Montgomery","eucypris",NA
"9868","Montgomery","eucypris",NA
"9869","Montgomery","eucypris",NA
"9870","Montgomery","eucypris",NA
"9871","Montgomery","eucypris",NA
"9872","Montgomery","eucypris",NA
"9873","Montgomery","eucypris",NA
"9874","Montgomery","eucypris",NA
"9875","Montgomery","eucypris",NA
"9876","Montgomery","eucypris",NA
"9877","Montgomery","eucypris",NA
"9878","Montgomery","eucypris",NA
"9879","Montgomery","eucypris",NA
"9880","Montgomery","eucypris",NA
"9881","Montgomery","eucypris",NA
"9882","Montgomery","eucypris",NA
"9883","Montgomery","eucypris",NA
"9884","Montgomery","eucypris",NA
"9885","Montgomery","eucypris",NA
"9886","Montgomery","eucypris",NA
"9887","Montgomery","eucypris",NA
"9888","Montgomery","eucypris",NA
"9889","Montgomery","eucypris",NA
"9890","Montgomery","eucypris",NA
"9891","Montgomery","eucypris",NA
"9892","Montgomery","eucypris",NA
"9893","Montgomery","eucypris",NA
"9894","Montgomery","eucypris",NA
"9895","Montgomery","eucypris",NA
"9896","Montgomery","eucypris",NA
"9897","Montgomery","eucypris",NA
"9898","Montgomery","eucypris",NA
"9899","Montgomery","eucypris",NA
